index,video_url,comment,concern_wildlife,concern_human,appreciation_wildlife,appreciation_human,call_to_action,comment_id,video_id,bert_aw,bert_ah,bert_cw,bert_ch,bert_call
625,9aDuOAXJ8ms,"@LIVVify We live in Anchorage, Alaska.  Thanks for your post! Arcticsooner",,,0.0,2.0,0,799.0,91.0,0.0,0.0,0.0,0.0,0.0
626,9aDuOAXJ8ms,"@edwinahc27 Moose come in our yard regularly. A year-ling came to our house almost daily for about a month last winter. My dog would bark at him and he would stay in our yard all day.  I think they liked each others company:)  These are neighborhood moose and they are use to dogs, children  and yes even adults telling them to get out of the garden.  We purposely planted flowers that moose do not eat. That was the only time a moose has ever tried to eat that plant. Thanks for your post!",,,1.0,2.0,0,757.0,91.0,0.0,0.0,0.0,0.0,0.0
627,9aDuOAXJ8ms,"@leotheguido No, the moose are generally comfortable in the yard.  Mother's bring their young almost immediately after they are born to neighborhood yards to eat.  The mother is very protective the first week . After that she is back to eating and building her stores back up from the previous winter.  As long as we are not teasing or bothering them they don't bother us.  Even dogs incessantly barking doesn't usually bother them unless the dog tries to nip at them.  Thanks for the post!",,,3.0,1.0,0,742.0,91.0,1.0,0.0,0.0,0.0,0.0
628,9aDuOAXJ8ms,And I thought losing tulips to pronghorn was bad...,0.0,2.0,,,0,779.0,91.0,0.0,0.0,0.0,1.0,0.0
629,9aDuOAXJ8ms,Crash some trash can lids together to scare them away.,,,,,1,810.0,91.0,0.0,0.0,0.0,0.0,1.0
630,9aDuOAXJ8ms,Fantastic video :) Just what I needed to lift my spirits! Thank you!,,,2.0,2.0,0,756.0,91.0,1.0,1.0,0.0,0.0,0.0
631,9aDuOAXJ8ms,"Hi DVP8196, we'd be honored to be on your blog.

This happened the same evening as moose in the sprinkler. I've only seen them once since that sweet day and it was this past Saturday but a man in a truck scared them off right before she crossed the street to come into our yard. I could see baby feet in the trees.",,,1.0,1.0,0,,,,,,,
632,9aDuOAXJ8ms,How cool it must be to have these moose in your back yard!,,,2.0,1.0,0,761.0,91.0,1.0,0.0,0.0,0.0,0.0
633,9aDuOAXJ8ms,"I love the videographer trying to get momma to stop eating the flowers.  She looked up as if to say, ""thank you very much, they are delicious"".  Clearly, you were speaking two different languages!   Beautiful moose family and beautiful yard you have.  Thanks for sharing this with those of us the lower 48.  
",,,3.0,1.0,0,741.0,91.0,1.0,0.0,0.0,0.0,0.0
634,9aDuOAXJ8ms,I love watching your moose family.... but that isn't my garden they're eatting.,,,2.0,1.0,0,789.0,91.0,1.0,0.0,0.0,0.0,0.0
635,9aDuOAXJ8ms,I noticed that you didn't walk out ther and try and shoo her away - with those young uns at  her side probably woulldn't be a smart thing seeing how she'll dump grizzly ... or a ford pickup truck,2.0,1.0,,,0,804.0,91.0,0.0,0.0,1.0,0.0,0.0
636,9aDuOAXJ8ms,"Knock, knock, knock....Stop eating my flowers!!  And then ""Shoo, don't eat the flowers""  The moose looks up while chewing as if to say, ""Are you talking to me and do you hear that knocking noise?""  hahaha....Great videos, beautiful  country and animals, thank you for sharing!",,,3.0,0.0,0,755.0,91.0,1.0,0.0,0.0,0.0,0.0
637,9aDuOAXJ8ms,"Let them eat it!  How cute!  They do it in my yard all year long (the deer, that is!)",,,3.0,0.0,0,764.0,91.0,1.0,0.0,0.0,0.0,0.0
638,9aDuOAXJ8ms,"MOOOOOSSSEE!!! Omizebras, I love moose so much! >.< But I have never seen one in person DDX Moosey moosey moosey moosey! Do they come to your garden often? :O",,,3.0,0.0,0,782.0,91.0,1.0,0.0,0.0,0.0,0.0
639,9aDuOAXJ8ms,"Moose, "" hey kids a buffet """,,,1.0,0.0,0,790.0,91.0,0.0,0.0,0.0,0.0,0.0
640,9aDuOAXJ8ms,OMG LOL she's looking at you as to say YOU TALKING TO ME? YOU TALKING TO ME? LOL AMAZING videos..thanks for recording/posting and showing something most likely I would NEVER be able to see myself LOVE BOTH your vids with her and her babies.,,,2.0,3.0,0,744.0,91.0,1.0,1.0,0.0,0.0,0.0
641,9aDuOAXJ8ms,Oh shit a wild Sarah Jessica Parker has appeared!,,,,,0,801.0,91.0,0.0,0.0,0.0,0.0,0.0
642,9aDuOAXJ8ms,"Oh thit, that's Arnie.   Sorry.   I've told him to stay East of the road. Just point kinda West and yell.",,,,,0,811.0,91.0,0.0,0.0,0.0,0.0,0.0
643,9aDuOAXJ8ms,Thank you for sharing these delightful videos and for sharing your garden and flowers with them. This is so sweet. I would be happy to plant a garden just to be able to share it with them. <3,,,2.0,2.0,0,749.0,91.0,1.0,1.0,0.0,0.0,0.0
644,9aDuOAXJ8ms,"Thank you for the moose follow up!  Your posts are most informative  I'm a teacher and will help children who, live in the city, by providing a glimpse of how beautiful your moose family are.  They have provided joy when I've needed a pick-me-up also!  I've been following them for years.They are all are adorable.",,,3.0,3.0,0,743.0,91.0,1.0,1.0,0.0,0.0,0.0
645,9aDuOAXJ8ms,Thank you for the tasty salad.  The moose are so beautiful.  Thank you for sharing.,,,3.0,3.0,0,765.0,91.0,1.0,1.0,0.0,0.0,0.0
646,9aDuOAXJ8ms,"They are so beautiful! thank you for posting this, my children enjoyed watching it too ",,,3.0,3.0,0,746.0,91.0,1.0,1.0,0.0,0.0,0.0
647,9aDuOAXJ8ms,They're grown now.  So it's hard to tell them apart from other adults.,,,,,0,760.0,91.0,0.0,0.0,0.0,0.0,0.0
648,9aDuOAXJ8ms,"They’re not in your garden, you’re in theirs!",,,,,0,785.0,91.0,0.0,0.0,0.0,0.0,0.0
649,9aDuOAXJ8ms,To telling the Quinn off the forest not to eat the fower's sound's more as a wich than what is going to happening. A mosse with calv is maybee tacking a grissly ore other higher ranked preditor's then human serios ( sorry fore terribly Swed-Englich  and dyslektiv spelling).,,,,,0,813.0,91.0,0.0,0.0,0.0,0.0,0.0
650,9aDuOAXJ8ms,"Yes, they're wild, but they're very acclamated to neighborhood living.  Neighborhood noises don't generally scare them off, including children yelling and dogs barking or people telling them to get out of their flower beds :)",2.0,0.0,1.0,0.0,0,751.0,91.0,0.0,0.0,1.0,0.0,0.0
651,9aDuOAXJ8ms,"Yum,  pretty tasty  THANKS man for dinner!",,,,,0,772.0,91.0,0.0,0.0,0.0,0.0,0.0
652,9aDuOAXJ8ms,ahahah moma moose took out her kids to the waterpark with free food all you can eat =D,,,2.0,0.0,0,794.0,91.0,1.0,0.0,0.0,0.0,0.0
653,9aDuOAXJ8ms,"awesome!!!! really awesome!!!! 
",,,2.0,1.0,0,791.0,91.0,1.0,0.0,0.0,0.0,0.0
654,9aDuOAXJ8ms,"awww i'm so jealous of you @articsooner. where i live in northern england the closest I've had to moose in my garden is a muntjac deer ha ha, where abouts do you live?",,,2.0,3.0,0,787.0,91.0,1.0,1.0,0.0,0.0,0.0
655,9aDuOAXJ8ms,"haha she's like ""Oh don't eat THESE flowers?"" Omnomnom",,,1.0,0.0,0,781.0,91.0,0.0,0.0,0.0,0.0,0.0
656,9aDuOAXJ8ms,making big trouble for moose and squirrel!,1.0,0.0,,,0,806.0,91.0,0.0,0.0,0.0,0.0,0.0
657,9aDuOAXJ8ms,soooooooo cute.,,,3.0,0.0,0,776.0,91.0,1.0,0.0,0.0,0.0,0.0
658,9aDuOAXJ8ms,they're eating your plants! Lol,0.0,2.0,,,0,795.0,91.0,0.0,0.0,0.0,1.0,0.0
659,9aDuOAXJ8ms,wow they come right to the house!  must be some sight to see!,,,2.0,0.0,0,767.0,91.0,1.0,0.0,0.0,0.0,0.0
660,9cQ5kIF8rh0," ~ EXCELLENT ~ i love squirrels & critters

I have a few animal & squirrel videos on my channel",,,3.0,0.0,0,12665.0,92.0,1.0,0.0,0.0,0.0,0.0
661,9cQ5kIF8rh0,..how amazing! your videos about animals are always fascinating me! best wishes for the week!,,,1.0,2.0,0,12647.0,92.0,0.0,1.0,0.0,0.0,0.0
662,9cQ5kIF8rh0,"@ClaireWerkB Thank you very much for your wonderful comments my dear  :0) Yes indeed ,to get food they will do anything :))
Have a bright and peaceful week ahead !",,,1.0,2.0,0,12654.0,92.0,0.0,1.0,0.0,0.0,0.0
663,9cQ5kIF8rh0,"@Jawa2lak Yes Jawa,These Squirrels loves to eat fruits.I think their favourites were Mangoes and Bananas.
I am always happy to see your wonderful words and kind response .Immense thanks for you :)
Blessings for you !!",,,2.0,3.0,0,12646.0,92.0,1.0,1.0,0.0,0.0,0.0
664,9cQ5kIF8rh0,"@StowAlex It is a pleasure to hear that you liked it and thank you so much for your visits my Dear.. Sure I will check your videos .
Once again many thanks for your wonderful words and wish you all the very best !!",,,0.0,2.0,0,12658.0,92.0,0.0,1.0,0.0,0.0,0.0
665,9cQ5kIF8rh0,"@sundresslady It is a pleasure to see your visits and wonderful comments dear Biggi.Many thanks for your kindness.
Have a great weekahead !!",,,0.0,3.0,0,12655.0,92.0,0.0,1.0,0.0,0.0,0.0
666,9cQ5kIF8rh0,@sundresslady Many thanks for your visit and kind comments Dear..Appreciated very much ..All the very best to you  !!,,,1.0,2.0,0,12659.0,92.0,0.0,1.0,0.0,0.0,0.0
667,9cQ5kIF8rh0,"@westernywildlife It's a pleasure to see you and many thanks for your kind words my Dear :) 
Blessings for you !!",,,0.0,2.0,0,12656.0,92.0,0.0,1.0,0.0,0.0,0.0
668,9cQ5kIF8rh0,"@westernywildlife Love to see your chipmunk videos..They are so cute and add it soon :))
Wish you all the very best my dear friend :)",,,3.0,2.0,0,12663.0,92.0,1.0,1.0,0.0,0.0,0.0
669,9cQ5kIF8rh0,"I enjoyed watching this squirrel, while it was feeding on the banana. I love its face - so cute, especially in close-up range. Like all squirrels it looks so adorable. I love the munching part with the music - so funny... It's really a big one  squirrel and very unusual in this respect. It cannot be as fast as other small squirrels are and it could be a problem for surviving. Thank you for this wonderful video. Have a happy and joyful week, my Dear Menu. Much Love and Hugs, my35Xvision. :)",1.0,0.0,3.0,2.0,0,12636.0,92.0,1.0,1.0,0.0,0.0,0.0
670,9cQ5kIF8rh0,Interesting looking squirrel there and odd to see it eating a banana? He looked happy to chow it down though :-) Nice of you to share a banana with him and capture this to share with us Menu!,,,2.0,3.0,0,12643.0,92.0,1.0,0.0,0.0,0.0,0.0
671,9cQ5kIF8rh0,"It is a pleasure to hear that you liked this video and thank﻿ you so much for your visits my Dear :) Appreciate your kind words very much and blessings to you always !! 
 
",,,0.0,2.0,0,12637.0,92.0,0.0,1.0,0.0,0.0,0.0
672,9cQ5kIF8rh0,Nice close up shot my dear menu. Beautiful Grizzled Giant Squirrel is eating banana fruit.,,,3.0,2.0,0,12664.0,92.0,1.0,1.0,0.0,0.0,0.0
673,9cQ5kIF8rh0,"You are an amazing photographer.  I love this video, the squirrel, & the
music.  It is wonderful.  Thank you for sharing, my dear friend.",,,1.0,3.0,0,12648.0,92.0,1.0,1.0,0.0,0.0,0.0
674,9kFOuLVYP_k,"1 day to go. As they say, time will tell. ",,,,,0,16351.0,93.0,0.0,0.0,0.0,0.0,0.0
675,9kFOuLVYP_k,"Can;t tell the strange noises from the music you have installed.  Come on, give us some real footage that is believable.  You have bells ringing, ethereal music playing and I cannot tell which is supposed to be the strange noise.",,,,,0,16363.0,93.0,0.0,0.0,0.0,0.0,0.0
676,9kFOuLVYP_k,"I can't hear anything but your sound track and that painful dinging sound. As a sound engineer, I can promise you, those sounds all come standard with most software. ",,,,,0,16355.0,93.0,0.0,0.0,0.0,0.0,0.0
677,9kFOuLVYP_k,Lol. Oh ya and Nibiru is REALLY coming this year FOR REALS THIS TIME and we are ALL GOING TO DIE. Right?,,,,,0,16359.0,93.0,0.0,0.0,0.0,0.0,0.0
678,9kFOuLVYP_k,"REPENT AND BELIEVE IN JESUS!!! HE IS SAVIOUR,THE WAY THE TRUTH THE LIFE !!!!",,,,,1,16367.0,93.0,0.0,0.0,0.0,0.0,0.0
679,9sBTsktgLX4,"After watching these videos I wonder if it would make a difference if the people in the cars talked soothing to them. Instead of laughing. If elephants connect to a rumble we can't hear, doesn't mean they don't hear.",1.0,0.0,2.0,0.0,0,11868.0,94.0,1.0,0.0,0.0,0.0,0.0
680,9sBTsktgLX4,Hopefully gets mad and makes a sound? You do not want a bull that size to get mad at you!,0.0,1.0,,,0,11865.0,94.0,0.0,0.0,0.0,0.0,0.0
681,9sBTsktgLX4,I think guy was known as Muski,,,,,0,11867.0,94.0,0.0,0.0,0.0,0.0,0.0
682,9sBTsktgLX4,Old and wise.,,,1.0,0.0,0,11866.0,94.0,0.0,0.0,0.0,0.0,0.0
683,9sBTsktgLX4,Very nice,,,2.0,1.0,0,13623.0,229.33333333333334,1.0,0.0,0.0,0.0,0.0
684,9tl2bay9FgE,"Brilliant ,truly a grand piece of majestic art work masterful job!!!
Love it!!!😍",,,1.0,3.0,0,9454.0,95.0,1.0,1.0,0.0,0.0,0.0
685,9tl2bay9FgE,We have to protect these beautiful creatures! Great video!,2.0,0.0,3.0,2.0,1,9453.0,95.0,1.0,1.0,1.0,0.0,1.0
686,9vayXvWExAY,Amazing footage,,,1.0,2.0,0,,,,,,,
687,9vayXvWExAY,I enjoyed the video! Now I know it was a big mistake not to visit the park. Although I did spend five days inside the park at Morogoro last June'14. ,,,2.0,1.0,0,,,,,,,
688,9vayXvWExAY,Morogoro sweet home with many tourist attractions welcome friends,,,1.0,1.0,0,,,,,,,
689,9vayXvWExAY,nicely moments -Welcome Morogoro to see various tourist wonders rather than Mikumi Nation Park,,,1.0,0.0,0,,,,,,,
690,9vayXvWExAY,very way super cool. fascinating!  totally interesting interactions between us and them. you can see clearly these lions are intelligent and aware! they move with extreme caution  clearly animals communicate very efficiently. ,,,3.0,0.0,0,,,,,,,
691,A-JOpk2zC9E,Fucking Jurassic Park and shit.,,,,,0,12675.0,96.0,0.0,0.0,0.0,0.0,0.0
692,A-JOpk2zC9E,I went there,,,,,0,12672.0,96.0,0.0,0.0,0.0,0.0,0.0
693,A-JOpk2zC9E,Im coming here for field trip . LCMS FOR LIFE,,,,,0,12669.0,96.0,0.0,0.0,0.0,0.0,0.0
694,A-JOpk2zC9E,its still here in florida. its soo cool . anyone would love it,,,2.0,1.0,0,12666.0,96.0,1.0,0.0,0.0,0.0,0.0
695,A-JOpk2zC9E,thanks for video,,,0.0,2.0,0,12671.0,96.0,0.0,1.0,0.0,0.0,0.0
696,A-faE9Gu2c0,"Good evening @ Thiago1029 , 
Can you pls tell me what videocam are you using in this video..
I so like it ..Pls reply :-)",,,,,1,1003.0,97.0,0.0,0.0,0.0,0.0,1.0
697,A-faE9Gu2c0,Great video beautiful place.,,,2.0,0.0,0,997.0,97.0,1.0,0.0,0.0,0.0,0.0
698,A-faE9Gu2c0,Hi Guys! very nice video! ... Next week im going to plitvice lakes and im very excited!..I didn't seemed to be so crowed in the video like i have read... Please tell me... How it is to get those little boats? blessingssss ;);),,,,,0,1001.0,97.0,0.0,1.0,0.0,0.0,0.0
699,A-faE9Gu2c0,"Hi Guys, i've just uploaded a short movie featuring the Plitvice National Lakes in summer 2016, check it out if you have a minute. Thanks!",,,,,1,1002.0,97.0,0.0,0.0,0.0,0.0,1.0
700,A-faE9Gu2c0,hi! great video! what camera equipment did you use?,,,0.0,1.0,0,1000.0,97.0,0.0,0.0,0.0,0.0,0.0
701,A6L3korqXb4,David is my hero,,,0.0,3.0,0,16464.0,98.0,0.0,1.0,0.0,0.0,0.0
702,A6L3korqXb4,"Self amputation!?
Ouch. ;<",2.0,0.0,,,0,16466.0,98.0,0.0,0.0,1.0,0.0,0.0
703,A6L3korqXb4,What’s happening igs biology,,,,,0,16471.0,98.0,0.0,0.0,0.0,0.0,0.0
704,A6L3korqXb4,"Yeah, but that damn thing can grow more later. D:",1.0,0.0,2.0,0.0,0,16468.0,98.0,1.0,0.0,0.0,0.0,0.0
705,A6L3korqXb4,is a honey badger a tree?,,,,,0,16465.0,98.0,0.0,0.0,0.0,0.0,0.0
706,AeBy1r2UYvk,A living gift of God  a real shade of colour cant' be obtained.,,,1.0,0.0,0,21103.0,100.0,0.0,0.0,0.0,0.0,0.0
707,AeBy1r2UYvk,"He is like ""catfished again that is not a deer that is human""",,,,,0,21102.0,100.0,0.0,0.0,0.0,0.0,0.0
708,AeBy1r2UYvk,I would like to learn too ...... what kind of call to buy ????  thanks,,,,,0,21108.0,100.0,0.0,0.0,0.0,0.0,0.0
709,AeBy1r2UYvk,Nice hunting,,,1.0,2.0,0,21107.0,100.0,0.0,1.0,0.0,0.0,0.0
710,AeBy1r2UYvk,Nice. Hunting,,,0.0,3.0,0,21111.0,100.0,0.0,1.0,0.0,0.0,0.0
711,Am5t4SfESc4,"2:18.. How Funny. One look at his birthday cake, and Flavio is licking his lips. Too cute!",,,2.0,0.0,0,10895.0,101.0,1.0,0.0,0.0,0.0,0.0
712,Am5t4SfESc4,"Although he looks a little arthritic, it is amazing how good lucking this tiger is. Even for animals, it is rare that such an old one does not show very noticeable cosmetic deterioration. Much love to you guys for keeping him in good shape, and making sure he's comfortable in his later years. He must have quite a lot of stories from his early days.",,,3.0,2.0,0,10843.0,101.0,1.0,1.0,0.0,0.0,0.0
713,Am5t4SfESc4,Can't believe its been 10 years since we unloaded Flav from the truck and into his sanctuary home. He still looks great!,,,3.0,0.0,0,10853.0,101.0,1.0,0.0,0.0,0.0,0.0
714,Am5t4SfESc4,Flavio is a beautiful animal. You guys are lucky to have the pleasure of his company every day.,,,3.0,0.0,0,10868.0,101.0,1.0,0.0,0.0,0.0,0.0
715,Am5t4SfESc4,"Flavio is a real beauty and is obviously a very special Tiger with a super sweet personality!!! I'm sad to see that Flavio has died since this wonderful video was taken of him. I'm grateful to Big Cat Rescue for taking Flavio in and making his golden years so peaceful, quiet and relaxed. Thank you to everyone at BCR for showing Flavio such respect and for showering him with love!!! You guys are the best!!!",,,3.0,3.0,0,10813.0,101.0,1.0,1.0,0.0,0.0,0.0
716,Am5t4SfESc4,"Flavio is a retired circus tiger and to the best of our knowledge he's 23 years old! This could make him the world's oldest living tiger! He came to live at Big Cat Rescue in 2002 and his wonderful ""purrsonality"" as made him a favorite among our volunteers :) The exact precise date isn't known.",,,3.0,0.0,0,10802.0,101.0,1.0,0.0,0.0,0.0,0.0
717,Am5t4SfESc4,"Good point, good point, Flavio is definitely all man! :)",,,2.0,0.0,0,10822.0,101.0,0.0,0.0,0.0,0.0,0.0
718,Am5t4SfESc4,"Haha, today I﻿ turn 23!!! Glad to know I'm as old as the cat in this video. :) Flavio - my favorite animal ever. :)
",,,3.0,0.0,0,10880.0,101.0,1.0,0.0,0.0,0.0,0.0
719,Am5t4SfESc4,"Happy Birthday Flavio!
Obviously, you guys take very good care of your cats, but it looks (and sounds) like the circus the cats performed at took care of them as well?",1.0,0.0,3.0,2.0,0,10885.0,101.0,1.0,1.0,0.0,0.0,0.0
720,Am5t4SfESc4,I love how you guys provide such love for these animals; they deserve every bit of it <3,,,2.0,2.0,0,10849.0,101.0,1.0,1.0,0.0,0.0,0.0
721,Am5t4SfESc4,"I was having goofy smile upon clicking the title but when I saw that Flavio had passed away, it just faded. He's lived longer than I and I'm glad that he was having wonderful years with you guys. Thank you for taking care and loving our lovely Big Cats.",,,3.0,2.0,0,10860.0,101.0,1.0,1.0,0.0,0.0,0.0
722,Am5t4SfESc4,"It's usually 10-12 years in the wild, but in captivity with good care they can live to be 20+ years old, we had a cougar named Scratch who lived to be 29 years old!!",,,1.0,0.0,0,10803.0,101.0,0.0,0.0,0.0,0.0,0.0
723,Am5t4SfESc4,"Local companies donate them after christmas so we literally get trailers full of christmas trees, so we can ""recycle"" them a a different way, check out our video ""Christmas Tree Massacre"" for more tree action :)",,,,,0,10884.0,101.0,0.0,0.0,0.0,0.0,0.0
724,Am5t4SfESc4,"Not that we know of, he still as a really good appetite, usually if the cats begin to lose interest in their food we investigate further, but Flavio is still pretty solid despite his stiff joints.",1.0,0.0,,,0,10816.0,101.0,0.0,0.0,0.0,0.0,0.0
725,Am5t4SfESc4,R.I.P Big guy!!! He was my favorite when I visited. ,,,3.0,0.0,0,10888.0,101.0,1.0,0.0,0.0,0.0,0.0
726,Am5t4SfESc4,"Sure he has a pool but the water is always disturbed and he wouldn't get a good look at himself, with the mirrors they have a perfect reflection with good light, so they are very intrigued by what they see :)",1.0,0.0,1.0,0.0,0,10825.0,101.0,0.0,0.0,0.0,0.0,0.0
727,Am5t4SfESc4,"THANK YOU for watching. Feel free to add the videos to playlists or share them on your Facebook channel, if you have one.  You are also invited to tweet it if you tweet.",,,0.0,1.0,1,10810.0,101.0,0.0,1.0,0.0,0.0,1.0
728,Am5t4SfESc4,Thank you for watching and commenting.  Please visit our main website at BigCatRescue. org to learn more.,,,0.0,3.0,1,10839.0,101.0,0.0,1.0,0.0,0.0,1.0
729,Am5t4SfESc4,"Thank you for your wonderful questions. I'd like to invite you to our main website, BigCatRescue. org which has literally thousands of pages of information.  Look under the menu item, ""Get Involved"" to learn about how people come to work or volunteer here.  Here at BCR we care abou the cats' mental and emotional well-being as well as their physical well-being.",2.0,0.0,0.0,2.0,1,10837.0,101.0,0.0,1.0,1.0,0.0,1.0
730,Am5t4SfESc4,Thanks for watching! :),,,,,0,10824.0,101.0,0.0,1.0,0.0,0.0,0.0
731,Am5t4SfESc4,"That's a good question, maybe we should try this at some point?",,,,,0,10844.0,101.0,0.0,0.0,0.0,0.0,0.0
732,Am5t4SfESc4,"This beautiful video made me cry. At first I was crying because of the horrible cruelty and exploitation that these beautiful cats have experienced, but then I started crying tears of joy that Flavio (and all of the other critters that are in your care) finally gets to experience the beauty and happiness that they deserve. Although it is sad that Flavio isn't here on earth with us anymore, it is so very comforting that he got to spend his ""retirement years"" in a place where people loved and cared for him and made his life so enriching and happy. You can see the joy in his eyes when he is running around and playing, like he finally was able to be a tiger. I am so grateful that there are people like those at Big Cat Rescue who dedicate their time and lives to give these extraordinary animals the happiness and respect that they deserve.",1.0,0.0,3.0,3.0,0,10818.0,101.0,1.0,1.0,1.0,0.0,0.0
733,Am5t4SfESc4,"What an amazing comment.  THANK YOU so much!  Have you been to our main website, BigCatRescue. org? You can also join us on Facebook for daily updates. You can go to our kids and freebies website for free games, puzzles, pictures(wallpapers), screensavers, eCards and more goodies featuring the big cats here.",,,0.0,3.0,1,10854.0,101.0,0.0,1.0,0.0,0.0,1.0
734,Am5t4SfESc4,"Yes, that's why he gets daily meds am & pm to help sooth his joints, the warm weather helps too :)",1.0,0.0,,,0,10815.0,101.0,0.0,0.0,0.0,0.0,0.0
735,Am5t4SfESc4,"Yes, this would be great our two largest enclosures (3 acres and 1 acre) have access to a section of the lake each, but to do this for our other tiger enclosures would take a lot of time and money both of which we do not have. Plus maintenance of that many enclosures that are submerged into the lake would be time consuming as well, all of our tigers have access to at least one pool, Flavio has two :)",,,0.0,1.0,0,10805.0,101.0,0.0,0.0,0.0,0.0,0.0
736,Am5t4SfESc4,"Yes, we can. Go to our main website, BigCatRescue. org, and click on﻿ the menu item ""Donate"".",,,,,1,10877.0,101.0,0.0,0.0,0.0,0.0,1.0
737,Am5t4SfESc4,"You can come volunteer or intern at the sanctuary! But we don't currently have any vacancies, please visit our website for more info about our internship program! :)",,,0.0,2.0,0,10899.0,101.0,0.0,1.0,0.0,0.0,1.0
738,Am5t4SfESc4,i freaking love him,,,3.0,0.0,0,10835.0,101.0,1.0,0.0,0.0,0.0,0.0
739,Am5t4SfESc4,"if you don't love Flavio i realy don't know how you can live with yourself, this boy is amazing!",,,2.0,0.0,0,10866.0,101.0,1.0,0.0,0.0,0.0,0.0
740,Am5t4SfESc4,it is like he is doing entertainment because im entertained by him just being a happy tiger so good job big cat rescue you guys are amazing people :3,,,3.0,3.0,0,10876.0,101.0,1.0,1.0,0.0,0.0,0.0
741,AnOSJmNG5fI,"+Tamara Niederer
This is in fact an ibis, the only member of that family living in Europe. Auf Deutsch: ein Waldrapp. Internationally: Geronticus eremita
Very beautiful birds.",,,2.0,0.0,0,10054.0,103.0,1.0,0.0,0.0,0.0,0.0
742,AnOSJmNG5fI,"Awesome video as always, but I'm sad, that pretty eagle seem injured, I hope it get  better.

Have a great time ^_^",2.0,0.0,2.0,2.0,0,10052.0,103.0,1.0,1.0,1.0,0.0,0.0
743,AnOSJmNG5fI,Does anyone know what that gorgeous bird is at 1:36?,,,2.0,0.0,0,10057.0,103.0,1.0,0.0,0.0,0.0,0.0
744,AnOSJmNG5fI,You are the best! Cmming this close to a bearded vulture is not so common.,,,0.0,2.0,0,10051.0,103.0,0.0,1.0,0.0,0.0,0.0
745,AnOSJmNG5fI,so beautiful!  God is good! xoxo,,,2.0,0.0,0,10056.0,103.0,1.0,0.0,0.0,0.0,0.0
746,AovhmALuun4,Nice repair job there. ,,,0.0,3.0,0,11051.0,104.0,0.0,1.0,0.0,0.0,0.0
747,AovhmALuun4,"Not in a wildlife pond, no. They would eat the wildlife.",2.0,0.0,,,0,11052.0,104.0,0.0,0.0,1.0,0.0,0.0
748,AovhmALuun4,What did you used for the underlayment ?,0.0,0.0,,,0,11049.0,104.0,0.0,0.0,0.0,0.0,0.0
749,AovhmALuun4,Why did you stop the video so soon? I want to see it finished!,0.0,1.0,,,0,11050.0,104.0,0.0,0.0,0.0,0.0,0.0
750,AovhmALuun4,"great videos man , i watched them all , i like the whole idea of the pond , very well very natural ,now is my turn  :-)  collecting many stones  and rocks already .....",,,0.0,3.0,0,11048.0,104.0,0.0,1.0,0.0,0.0,0.0
751,Av-7sw_NyhA,Adorable! Beautiful footage! ^-^,,,3.0,1.0,0,4980.0,105.0,1.0,0.0,0.0,0.0,0.0
752,Av-7sw_NyhA,Amazing camera and such lovely foxes :),,,3.0,2.0,0,4988.0,105.0,1.0,1.0,0.0,0.0,0.0
753,Av-7sw_NyhA,Foxes are truly amazing animals!,,,2.0,0.0,0,4979.0,105.0,1.0,0.0,0.0,0.0,0.0
754,Av-7sw_NyhA,"I have filmed ""Eight Baby Foxes"" but I was not lucky enough to capture the parents as you have. Really great film with the vixen tending to her young.
Joan",,,2.0,1.0,0,4987.0,105.0,1.0,0.0,0.0,0.0,0.0
755,Av-7sw_NyhA,In case anyone is wondering. This is NOT me. I'm not a mother.,,,,,0,5013.0,105.0,0.0,0.0,0.0,0.0,0.0
756,Av-7sw_NyhA,"Lovely girl, beautiful babies.",,,3.0,0.0,0,5000.0,105.0,1.0,0.0,0.0,0.0,0.0
757,Av-7sw_NyhA,"Really very wonderful images, Paul. You start your camera with remote-control how many meters far away from the red foxes?
Greetings
Helmut
",,,2.0,3.0,0,5007.0,105.0,0.0,1.0,0.0,0.0,0.0
758,Av-7sw_NyhA,Stunning & lovely audio too.,,,2.0,2.0,0,4999.0,105.0,1.0,1.0,0.0,0.0,0.0
759,Av-7sw_NyhA,"Thanks ever so much for this. I have a nursing vixen that visits me daily (more than once a day sometimes) for food. I'm really looking forward to seeing her cubs, but her earth is just out of sight from my garden and so I'm still waiting. They are nearly nine weeks old now, so maybe they are a bit bigger than these ones - wouldn't mind knowing how old these ones are if anyone has a good idea. I'm probably not going to see them until they start to wander a bit more - but at least now I can see what I'm missing. Thanks again.",,,2.0,2.0,0,4971.0,105.0,1.0,1.0,0.0,0.0,0.0
760,Av-7sw_NyhA,Theyre soooooooooo cute :3,,,3.0,0.0,0,5004.0,105.0,1.0,0.0,0.0,0.0,0.0
761,Av-7sw_NyhA,This is wonderful!,,,3.0,0.0,0,4989.0,105.0,1.0,0.0,0.0,0.0,0.0
762,Av-7sw_NyhA,Your videos are amazing!,,,1.0,3.0,0,4997.0,105.0,0.0,1.0,0.0,0.0,0.0
763,Av-7sw_NyhA,"great stuff, nicely done ",,,2.0,3.0,0,5001.0,105.0,1.0,1.0,0.0,0.0,0.0
764,Av-7sw_NyhA,great video. cute family and awesome birdcall.,,,3.0,1.0,0,4970.0,105.0,1.0,0.0,0.0,0.0,0.0
