True Value: 0
Predicted Value: false

Annotation ID: 2585
Video URL: 9sBTsktgLX4
Comment: Hopefully gets mad and makes a sound? You do not want a bull that size to get mad at you!
True Value: 0
Predicted Value: false

Annotation ID: 548
Video URL: 9sBTsktgLX4
Comment: I think guy was known as Muski
True Value: 0
Predicted Value: false

Annotation ID: 2586
Video URL: 9sBTsktgLX4
Comment: I think guy was known as Muski
True Value: 0
Predicted Value: false

Annotation ID: 549
Video URL: 9sBTsktgLX4
Comment: Old and wise.
True Value: 0
Predicted Value: false

Annotation ID: 2587
Video URL: 9sBTsktgLX4
Comment: Old and wise.
True Value: 0
Predicted Value: false

Annotation ID: 550
Video URL: 9sBTsktgLX4
Comment: Very nice
True Value: 0
Predicted Value: false

Annotation ID: 2588
Video URL: 9sBTsktgLX4
Comment: Very nice
True Value: 0
Predicted Value: false

Annotation ID: 551
Video URL: 9tl2bay9FgE
Comment: We have to protect these beautiful creatures! Great video!
True Value: 1
Predicted Value: true

Annotation ID: 2589
Video URL: 9tl2bay9FgE
Comment: We have to protect these beautiful creatures! Great video!
True Value: 1
Predicted Value: true

Annotation ID: 552
Video URL: 9vayXvWExAY
Comment: Amazing footage
True Value: 0
Predicted Value: false

Annotation ID: 2590
Video URL: 9vayXvWExAY
Comment: Amazing footage
True Value: 0
Predicted Value: false

Annotation ID: 553
Video URL: 9vayXvWExAY
Comment: I enjoyed the video! Now I know it was a big mistake not to visit the park. Although I did spend five days inside the park at Morogoro last June'14. 
True Value: 0
Predicted Value: false

Annotation ID: 2591
Video URL: 9vayXvWExAY
Comment: I enjoyed the video! Now I know it was a big mistake not to visit the park. Although I did spend five days inside the park at Morogoro last June'14. 
True Value: 0
Predicted Value: false

Annotation ID: 554
Video URL: 9vayXvWExAY
Comment: Morogoro sweet home with many tourist attractions welcome friends
True Value: 0
Predicted Value: false

Annotation ID: 2592
Video URL: 9vayXvWExAY
Comment: Morogoro sweet home with many tourist attractions welcome friends
True Value: 0
Predicted Value: false

Annotation ID: 555
Video URL: 9vayXvWExAY
Comment: nicely moments -Welcome Morogoro to see various tourist wonders rather than Mikumi Nation Park
True Value: 0
Predicted Value: false

Annotation ID: 2593
Video URL: 9vayXvWExAY
Comment: nicely moments -Welcome Morogoro to see various tourist wonders rather than Mikumi Nation Park
True Value: 0
Predicted Value: false

Annotation ID: 556
Video URL: 9vayXvWExAY
Comment: very way super cool. fascinating!  totally interesting interactions between us and them. you can see clearly these lions are intelligent and aware! they move with extreme caution  clearly animals communicate very efficiently. 
True Value: 0
Predicted Value: false

Annotation ID: 2594
Video URL: 9vayXvWExAY
Comment: very way super cool. fascinating!  totally interesting interactions between us and them. you can see clearly these lions are intelligent and aware! they move with extreme caution  clearly animals communicate very efficiently. 
True Value: 0
Predicted Value: false

Annotation ID: 557
Video URL: A-JOpk2zC9E
Comment: Fucking Jurassic Park and shit.
True Value: 0
Predicted Value: false

Annotation ID: 2595
Video URL: A-JOpk2zC9E
Comment: Fucking Jurassic Park and shit.
True Value: 0
Predicted Value: false

Annotation ID: 558
Video URL: A-JOpk2zC9E
Comment: I went there
True Value: 0
Predicted Value: false

Annotation ID: 2596
Video URL: A-JOpk2zC9E
Comment: I went there
True Value: 0
Predicted Value: false

Annotation ID: 559
Video URL: A-JOpk2zC9E
Comment: Im coming here for field trip . LCMS FOR LIFE
True Value: 0
Predicted Value: false

Annotation ID: 2597
Video URL: A-JOpk2zC9E
Comment: Im coming here for field trip . LCMS FOR LIFE
True Value: 0
Predicted Value: false

Annotation ID: 560
Video URL: A-JOpk2zC9E
Comment: its still here in florida. its soo cool . anyone would love it
True Value: 0
Predicted Value: false

Annotation ID: 2598
Video URL: A-JOpk2zC9E
Comment: its still here in florida. its soo cool . anyone would love it
True Value: 0
Predicted Value: false

Annotation ID: 561
Video URL: A-JOpk2zC9E
Comment: thanks for video
True Value: 0
Predicted Value: false

Annotation ID: 2599
Video URL: A-JOpk2zC9E
Comment: thanks for video
True Value: 0
Predicted Value: false

Annotation ID: 562
Video URL: A-faE9Gu2c0
Comment: Good evening @ Thiago1029 , 
Can you pls tell me what videocam are you using in this video..
I so like it ..Pls reply :-)
True Value: 1
Predicted Value: false

Annotation ID: 2600
Video URL: A-faE9Gu2c0
Comment: Good evening @ Thiago1029 , 
Can you pls tell me what videocam are you using in this video..
I so like it ..Pls reply :-)
True Value: 0
Predicted Value: false

Annotation ID: 563
Video URL: A-faE9Gu2c0
Comment: Great video beautiful place.
True Value: 0
Predicted Value: false

Annotation ID: 2601
Video URL: A-faE9Gu2c0
Comment: Great video beautiful place.
True Value: 0
Predicted Value: false

Annotation ID: 564
Video URL: A-faE9Gu2c0
Comment: Hi Guys! very nice video! ... Next week im going to plitvice lakes and im very excited!..I didn't seemed to be so crowed in the video like i have read... Please tell me... How it is to get those little boats? blessingssss ;);)
True Value: 0
Predicted Value: false

Annotation ID: 2602
Video URL: A-faE9Gu2c0
Comment: Hi Guys! very nice video! ... Next week im going to plitvice lakes and im very excited!..I didn't seemed to be so crowed in the video like i have read... Please tell me... How it is to get those little boats? blessingssss ;);)
True Value: 0
Predicted Value: false

Annotation ID: 565
Video URL: A-faE9Gu2c0
Comment: Hi Guys, i've just uploaded a short movie featuring the Plitvice National Lakes in summer 2016, check it out if you have a minute. Thanks!
True Value: 1
Predicted Value: true

Annotation ID: 2603
Video URL: A-faE9Gu2c0
Comment: Hi Guys, i've just uploaded a short movie featuring the Plitvice National Lakes in summer 2016, check it out if you have a minute. Thanks!
True Value: 0
Predicted Value: true

Annotation ID: 566
Video URL: A-faE9Gu2c0
Comment: hi! great video! what camera equipment did you use?
True Value: 0
Predicted Value: false

Annotation ID: 2604
Video URL: A-faE9Gu2c0
Comment: hi! great video! what camera equipment did you use?
True Value: 0
Predicted Value: false

Annotation ID: 567
Video URL: A6L3korqXb4
Comment: David is my hero
True Value: 0
Predicted Value: false

Annotation ID: 2605
Video URL: A6L3korqXb4
Comment: David is my hero
True Value: 0
Predicted Value: false

Annotation ID: 568
Video URL: A6L3korqXb4
Comment: Self amputation!?
Ouch. ;<
True Value: 0
Predicted Value: false

Annotation ID: 2606
Video URL: A6L3korqXb4
Comment: Self amputation!?
Ouch. ;<
True Value: 1
Predicted Value: false

Annotation ID: 569
Video URL: A6L3korqXb4
Comment: What’s happening igs biology
True Value: 0
Predicted Value: false

Annotation ID: 2607
Video URL: A6L3korqXb4
Comment: What’s happening igs biology
True Value: 0
Predicted Value: false

Annotation ID: 570
Video URL: A6L3korqXb4
Comment: Yeah, but that damn thing can grow more later. D:
True Value: 0
Predicted Value: false

Annotation ID: 2608
Video URL: A6L3korqXb4
Comment: Yeah, but that damn thing can grow more later. D:
True Value: 0
Predicted Value: false

Annotation ID: 571
Video URL: A6L3korqXb4
Comment: is a honey badger a tree?
True Value: 0
Predicted Value: false

Annotation ID: 2609
Video URL: A6L3korqXb4
Comment: is a honey badger a tree?
True Value: 0
Predicted Value: false

Annotation ID: 572
Video URL: Am5t4SfESc4
Comment: 2:18.. How Funny. One look at his birthday cake, and Flavio is licking his lips. Too cute!
True Value: 0
Predicted Value: false

Annotation ID: 2610
Video URL: Am5t4SfESc4
Comment: 2:18.. How Funny. One look at his birthday cake, and Flavio is licking his lips. Too cute!
True Value: 0
Predicted Value: false

Annotation ID: 573
Video URL: Am5t4SfESc4
Comment: Although he looks a little arthritic, it is amazing how good lucking this tiger is. Even for animals, it is rare that such an old one does not show very noticeable cosmetic deterioration. Much love to you guys for keeping him in good shape, and making sure he's comfortable in his later years. He must have quite a lot of stories from his early days.
True Value: 0
Predicted Value: false

Annotation ID: 2611
Video URL: Am5t4SfESc4
Comment: Although he looks a little arthritic, it is amazing how good lucking this tiger is. Even for animals, it is rare that such an old one does not show very noticeable cosmetic deterioration. Much love to you guys for keeping him in good shape, and making sure he's comfortable in his later years. He must have quite a lot of stories from his early days.
True Value: 0
Predicted Value: false

Annotation ID: 574
Video URL: Am5t4SfESc4
Comment: Can't believe its been 10 years since we unloaded Flav from the truck and into his sanctuary home. He still looks great!
True Value: 0
Predicted Value: false

Annotation ID: 2612
Video URL: Am5t4SfESc4
Comment: Can't believe its been 10 years since we unloaded Flav from the truck and into his sanctuary home. He still looks great!
True Value: 0
Predicted Value: false

Annotation ID: 575
Video URL: Am5t4SfESc4
Comment: Flavio is a beautiful animal. You guys are lucky to have the pleasure of his company every day.
True Value: 0
Predicted Value: false

Annotation ID: 2613
Video URL: Am5t4SfESc4
Comment: Flavio is a beautiful animal. You guys are lucky to have the pleasure of his company every day.
True Value: 0
Predicted Value: false

Annotation ID: 576
Video URL: Am5t4SfESc4
Comment: Flavio is a real beauty and is obviously a very special Tiger with a super sweet personality!!! I'm sad to see that Flavio has died since this wonderful video was taken of him. I'm grateful to Big Cat Rescue for taking Flavio in and making his golden years so peaceful, quiet and relaxed. Thank you to everyone at BCR for showing Flavio such respect and for showering him with love!!! You guys are the best!!!
True Value: 0
Predicted Value: false

Annotation ID: 2614
Video URL: Am5t4SfESc4
Comment: Flavio is a real beauty and is obviously a very special Tiger with a super sweet personality!!! I'm sad to see that Flavio has died since this wonderful video was taken of him. I'm grateful to Big Cat Rescue for taking Flavio in and making his golden years so peaceful, quiet and relaxed. Thank you to everyone at BCR for showing Flavio such respect and for showering him with love!!! You guys are the best!!!
True Value: 0
Predicted Value: false

Annotation ID: 577
Video URL: Am5t4SfESc4
Comment: Flavio is a retired circus tiger and to the best of our knowledge he's 23 years old! This could make him the world's oldest living tiger! He came to live at Big Cat Rescue in 2002 and his wonderful "purrsonality" as made him a favorite among our volunteers :) The exact precise date isn't known.
True Value: 0
Predicted Value: false

Annotation ID: 2615
Video URL: Am5t4SfESc4
Comment: Flavio is a retired circus tiger and to the best of our knowledge he's 23 years old! This could make him the world's oldest living tiger! He came to live at Big Cat Rescue in 2002 and his wonderful "purrsonality" as made him a favorite among our volunteers :) The exact precise date isn't known.
True Value: 0
Predicted Value: false

Annotation ID: 578
Video URL: Am5t4SfESc4
Comment: Good point, good point, Flavio is definitely all man! :)
True Value: 0
Predicted Value: false

Annotation ID: 2616
Video URL: Am5t4SfESc4
Comment: Good point, good point, Flavio is definitely all man! :)
True Value: 0
Predicted Value: false

Annotation ID: 579
Video URL: Am5t4SfESc4
Comment: Haha, today I﻿ turn 23!!! Glad to know I'm as old as the cat in this video. :) Flavio - my favorite animal ever. :)

True Value: 0
Predicted Value: false

Annotation ID: 2617
Video URL: Am5t4SfESc4
Comment: Haha, today I﻿ turn 23!!! Glad to know I'm as old as the cat in this video. :) Flavio - my favorite animal ever. :)

True Value: 0
Predicted Value: false

Annotation ID: 580
Video URL: Am5t4SfESc4
Comment: Happy Birthday Flavio!
Obviously, you guys take very good care of your cats, but it looks (and sounds) like the circus the cats performed at took care of them as well?
True Value: 0
Predicted Value: false

Annotation ID: 2618
Video URL: Am5t4SfESc4
Comment: Happy Birthday Flavio!
Obviously, you guys take very good care of your cats, but it looks (and sounds) like the circus the cats performed at took care of them as well?
True Value: 0
Predicted Value: false

Annotation ID: 581
Video URL: Am5t4SfESc4
Comment: I love how you guys provide such love for these animals; they deserve every bit of it <3
True Value: 0
Predicted Value: false

Annotation ID: 2619
Video URL: Am5t4SfESc4
Comment: I love how you guys provide such love for these animals; they deserve every bit of it <3
True Value: 0
Predicted Value: false

Annotation ID: 582
Video URL: Am5t4SfESc4
Comment: I was having goofy smile upon clicking the title but when I saw that Flavio had passed away, it just faded. He's lived longer than I and I'm glad that he was having wonderful years with you guys. Thank you for taking care and loving our lovely Big Cats.
True Value: 0
Predicted Value: false

Annotation ID: 2620
Video URL: Am5t4SfESc4
Comment: I was having goofy smile upon clicking the title but when I saw that Flavio had passed away, it just faded. He's lived longer than I and I'm glad that he was having wonderful years with you guys. Thank you for taking care and loving our lovely Big Cats.
True Value: 0
Predicted Value: false

Annotation ID: 583
Video URL: Am5t4SfESc4
Comment: It's usually 10-12 years in the wild, but in captivity with good care they can live to be 20+ years old, we had a cougar named Scratch who lived to be 29 years old!!
True Value: 0
Predicted Value: false

Annotation ID: 2621
Video URL: Am5t4SfESc4
Comment: It's usually 10-12 years in the wild, but in captivity with good care they can live to be 20+ years old, we had a cougar named Scratch who lived to be 29 years old!!
True Value: 0
Predicted Value: false

Annotation ID: 584
Video URL: Am5t4SfESc4
Comment: Local companies donate them after christmas so we literally get trailers full of christmas trees, so we can "recycle" them a a different way, check out our video "Christmas Tree Massacre" for more tree action :)
True Value: 0
Predicted Value: false

Annotation ID: 2622
Video URL: Am5t4SfESc4
Comment: Local companies donate them after christmas so we literally get trailers full of christmas trees, so we can "recycle" them a a different way, check out our video "Christmas Tree Massacre" for more tree action :)
True Value: 0
Predicted Value: false

Annotation ID: 585
Video URL: Am5t4SfESc4
Comment: Not that we know of, he still as a really good appetite, usually if the cats begin to lose interest in their food we investigate further, but Flavio is still pretty solid despite his stiff joints.
True Value: 0
Predicted Value: false

Annotation ID: 2623
Video URL: Am5t4SfESc4
Comment: Not that we know of, he still as a really good appetite, usually if the cats begin to lose interest in their food we investigate further, but Flavio is still pretty solid despite his stiff joints.
True Value: 0
Predicted Value: false

Annotation ID: 586
Video URL: Am5t4SfESc4
Comment: R.I.P Big guy!!! He was my favorite when I visited. 
True Value: 0
Predicted Value: false

Annotation ID: 2624
Video URL: Am5t4SfESc4
Comment: R.I.P Big guy!!! He was my favorite when I visited. 
True Value: 0
Predicted Value: false

Annotation ID: 587
Video URL: Am5t4SfESc4
Comment: Sure he has a pool but the water is always disturbed and he wouldn't get a good look at himself, with the mirrors they have a perfect reflection with good light, so they are very intrigued by what they see :)
True Value: 0
Predicted Value: false

Annotation ID: 2625
Video URL: Am5t4SfESc4
Comment: Sure he has a pool but the water is always disturbed and he wouldn't get a good look at himself, with the mirrors they have a perfect reflection with good light, so they are very intrigued by what they see :)
True Value: 0
Predicted Value: false

Annotation ID: 588
Video URL: Am5t4SfESc4
Comment: THANK YOU for watching. Feel free to add the videos to playlists or share them on your Facebook channel, if you have one.  You are also invited to tweet it if you tweet.
True Value: 1
Predicted Value: true

Annotation ID: 2626
Video URL: Am5t4SfESc4
Comment: THANK YOU for watching. Feel free to add the videos to playlists or share them on your Facebook channel, if you have one.  You are also invited to tweet it if you tweet.
True Value: 0
Predicted Value: true

Annotation ID: 589
Video URL: Am5t4SfESc4
Comment: Thank you for watching and commenting.  Please visit our main website at BigCatRescue. org to learn more.
True Value: 1
Predicted Value: true

Annotation ID: 2627
Video URL: Am5t4SfESc4
Comment: Thank you for watching and commenting.  Please visit our main website at BigCatRescue. org to learn more.
True Value: 0
Predicted Value: true

Annotation ID: 590
Video URL: Am5t4SfESc4
Comment: Thank you for your wonderful questions. I'd like to invite you to our main website, BigCatRescue. org which has literally thousands of pages of information.  Look under the menu item, "Get Involved" to learn about how people come to work or volunteer here.  Here at BCR we care abou the cats' mental and emotional well-being as well as their physical well-being.
True Value: 1
Predicted Value: true

Annotation ID: 2628
Video URL: Am5t4SfESc4
Comment: Thank you for your wonderful questions. I'd like to invite you to our main website, BigCatRescue. org which has literally thousands of pages of information.  Look under the menu item, "Get Involved" to learn about how people come to work or volunteer here.  Here at BCR we care abou the cats' mental and emotional well-being as well as their physical well-being.
True Value: 1
Predicted Value: true

Annotation ID: 591
Video URL: Am5t4SfESc4
Comment: Thanks for watching! :)
True Value: 0
Predicted Value: false

Annotation ID: 2629
Video URL: Am5t4SfESc4
Comment: Thanks for watching! :)
True Value: 0
Predicted Value: false

Annotation ID: 592
Video URL: Am5t4SfESc4
Comment: That's a good question, maybe we should try this at some point?
True Value: 0
Predicted Value: true

Annotation ID: 2630
Video URL: Am5t4SfESc4
Comment: That's a good question, maybe we should try this at some point?
True Value: 0
Predicted Value: true

Annotation ID: 593
Video URL: Am5t4SfESc4
Comment: This beautiful video made me cry. At first I was crying because of the horrible cruelty and exploitation that these beautiful cats have experienced, but then I started crying tears of joy that Flavio (and all of the other critters that are in your care) finally gets to experience the beauty and happiness that they deserve. Although it is sad that Flavio isn't here on earth with us anymore, it is so very comforting that he got to spend his "retirement years" in a place where people loved and cared for him and made his life so enriching and happy. You can see the joy in his eyes when he is running around and playing, like he finally was able to be a tiger. I am so grateful that there are people like those at Big Cat Rescue who dedicate their time and lives to give these extraordinary animals the happiness and respect that they deserve.
True Value: 0
Predicted Value: false

Annotation ID: 2631
Video URL: Am5t4SfESc4
Comment: This beautiful video made me cry. At first I was crying because of the horrible cruelty and exploitation that these beautiful cats have experienced, but then I started crying tears of joy that Flavio (and all of the other critters that are in your care) finally gets to experience the beauty and happiness that they deserve. Although it is sad that Flavio isn't here on earth with us anymore, it is so very comforting that he got to spend his "retirement years" in a place where people loved and cared for him and made his life so enriching and happy. You can see the joy in his eyes when he is running around and playing, like he finally was able to be a tiger. I am so grateful that there are people like those at Big Cat Rescue who dedicate their time and lives to give these extraordinary animals the happiness and respect that they deserve.
True Value: 0
Predicted Value: false

Annotation ID: 594
Video URL: Am5t4SfESc4
Comment: What an amazing comment.  THANK YOU so much!  Have you been to our main website, BigCatRescue. org? You can also join us on Facebook for daily updates. You can go to our kids and freebies website for free games, puzzles, pictures(wallpapers), screensavers, eCards and more goodies featuring the big cats here.
True Value: 1
Predicted Value: true

Annotation ID: 2632
Video URL: Am5t4SfESc4
Comment: What an amazing comment.  THANK YOU so much!  Have you been to our main website, BigCatRescue. org? You can also join us on Facebook for daily updates. You can go to our kids and freebies website for free games, puzzles, pictures(wallpapers), screensavers, eCards and more goodies featuring the big cats here.
True Value: 0
Predicted Value: true

Annotation ID: 595
Video URL: Am5t4SfESc4
Comment: Yes, that's why he gets daily meds am & pm to help sooth his joints, the warm weather helps too :)
True Value: 0
Predicted Value: false

Annotation ID: 2633
Video URL: Am5t4SfESc4
Comment: Yes, that's why he gets daily meds am & pm to help sooth his joints, the warm weather helps too :)
True Value: 0
Predicted Value: false

Annotation ID: 596
Video URL: Am5t4SfESc4
Comment: Yes, this would be great our two largest enclosures (3 acres and 1 acre) have access to a section of the lake each, but to do this for our other tiger enclosures would take a lot of time and money both of which we do not have. Plus maintenance of that many enclosures that are submerged into the lake would be time consuming as well, all of our tigers have access to at least one pool, Flavio has two :)
True Value: 0
Predicted Value: false

Annotation ID: 2634
Video URL: Am5t4SfESc4
Comment: Yes, this would be great our two largest enclosures (3 acres and 1 acre) have access to a section of the lake each, but to do this for our other tiger enclosures would take a lot of time and money both of which we do not have. Plus maintenance of that many enclosures that are submerged into the lake would be time consuming as well, all of our tigers have access to at least one pool, Flavio has two :)
True Value: 0
Predicted Value: false

Annotation ID: 597
Video URL: Am5t4SfESc4
Comment: Yes, we can. Go to our main website, BigCatRescue. org, and click on﻿ the menu item "Donate".
True Value: 1
Predicted Value: true

Annotation ID: 2635
Video URL: Am5t4SfESc4
Comment: Yes, we can. Go to our main website, BigCatRescue. org, and click on﻿ the menu item "Donate".
True Value: 0
Predicted Value: true

Annotation ID: 598
Video URL: Am5t4SfESc4
Comment: You can come volunteer or intern at the sanctuary! But we don't currently have any vacancies, please visit our website for more info about our internship program! :)
True Value: 0
Predicted Value: true

Annotation ID: 2636
Video URL: Am5t4SfESc4
Comment: You can come volunteer or intern at the sanctuary! But we don't currently have any vacancies, please visit our website for more info about our internship program! :)
True Value: 0
Predicted Value: true

Annotation ID: 599
Video URL: Am5t4SfESc4
Comment: i freaking love him
True Value: 0
Predicted Value: false

Annotation ID: 2637
Video URL: Am5t4SfESc4
Comment: i freaking love him
True Value: 0
Predicted Value: false

Annotation ID: 600
Video URL: Am5t4SfESc4
Comment: if you don't love Flavio i realy don't know how you can live with yourself, this boy is amazing!
True Value: 0
Predicted Value: false

Annotation ID: 2638
Video URL: Am5t4SfESc4
Comment: if you don't love Flavio i realy don't know how you can live with yourself, this boy is amazing!
True Value: 0
Predicted Value: false

Annotation ID: 601
Video URL: Am5t4SfESc4
Comment: it is like he is doing entertainment because im entertained by him just being a happy tiger so good job big cat rescue you guys are amazing people :3
True Value: 0
Predicted Value: false

Annotation ID: 2639
Video URL: Am5t4SfESc4
Comment: it is like he is doing entertainment because im entertained by him just being a happy tiger so good job big cat rescue you guys are amazing people :3
True Value: 0
Predicted Value: false

Annotation ID: 602
Video URL: AnOSJmNG5fI
Comment: +Tamara Niederer
This is in fact an ibis, the only member of that family living in Europe. Auf Deutsch: ein Waldrapp. Internationally: Geronticus eremita
Very beautiful birds.
True Value: 0
Predicted Value: false

Annotation ID: 2640
Video URL: AnOSJmNG5fI
Comment: +Tamara Niederer
This is in fact an ibis, the only member of that family living in Europe. Auf Deutsch: ein Waldrapp. Internationally: Geronticus eremita
Very beautiful birds.
True Value: 0
Predicted Value: false

Annotation ID: 603
Video URL: AnOSJmNG5fI
Comment: Awesome video as always, but I'm sad, that pretty eagle seem injured, I hope it get  better.

Have a great time ^_^
True Value: 0
Predicted Value: false

Annotation ID: 2641
Video URL: AnOSJmNG5fI
Comment: Awesome video as always, but I'm sad, that pretty eagle seem injured, I hope it get  better.

Have a great time ^_^
True Value: 1
Predicted Value: false

Annotation ID: 604
Video URL: AnOSJmNG5fI
Comment: Does anyone know what that gorgeous bird is at 1:36?
True Value: 0
Predicted Value: false

Annotation ID: 2642
Video URL: AnOSJmNG5fI
Comment: Does anyone know what that gorgeous bird is at 1:36?
True Value: 0
Predicted Value: false

Annotation ID: 605
Video URL: AnOSJmNG5fI
Comment: You are the best! Cmming this close to a bearded vulture is not so common.
True Value: 0
Predicted Value: false

Annotation ID: 2643
Video URL: AnOSJmNG5fI
Comment: You are the best! Cmming this close to a bearded vulture is not so common.
True Value: 0
Predicted Value: false

Annotation ID: 606
Video URL: AnOSJmNG5fI
Comment: so beautiful!  God is good! xoxo
True Value: 0
Predicted Value: false

Annotation ID: 2644
Video URL: AnOSJmNG5fI
Comment: so beautiful!  God is good! xoxo
True Value: 0
Predicted Value: false

Annotation ID: 607
Video URL: AovhmALuun4
Comment: Nice repair job there. 
True Value: 0
Predicted Value: false

Annotation ID: 2645
Video URL: AovhmALuun4
Comment: Nice repair job there. 
True Value: 0
Predicted Value: false

Annotation ID: 608
Video URL: AovhmALuun4
Comment: Not in a wildlife pond, no. They would eat the wildlife.
True Value: 0
Predicted Value: false

Annotation ID: 2646
Video URL: AovhmALuun4
Comment: Not in a wildlife pond, no. They would eat the wildlife.
True Value: 1
Predicted Value: false

Annotation ID: 609
Video URL: AovhmALuun4
Comment: What did you used for the underlayment ?
True Value: 0
Predicted Value: false

Annotation ID: 2647
Video URL: AovhmALuun4
Comment: What did you used for the underlayment ?
True Value: 0
Predicted Value: false

Annotation ID: 610
Video URL: AovhmALuun4
Comment: Why did you stop the video so soon? I want to see it finished!
True Value: 0
Predicted Value: true

Annotation ID: 2648
Video URL: AovhmALuun4
Comment: Why did you stop the video so soon? I want to see it finished!
True Value: 0
Predicted Value: true

Annotation ID: 611
Video URL: AovhmALuun4
Comment: great videos man , i watched them all , i like the whole idea of the pond , very well very natural ,now is my turn  :-)  collecting many stones  and rocks already .....
True Value: 0
Predicted Value: false

Annotation ID: 2649
Video URL: AovhmALuun4
Comment: great videos man , i watched them all , i like the whole idea of the pond , very well very natural ,now is my turn  :-)  collecting many stones  and rocks already .....
True Value: 0
Predicted Value: false

Annotation ID: 612
Video URL: Av-7sw_NyhA
Comment: Adorable! Beautiful footage! ^-^
True Value: 0
Predicted Value: false

Annotation ID: 2650
Video URL: Av-7sw_NyhA
Comment: Adorable! Beautiful footage! ^-^
True Value: 0
Predicted Value: false

Annotation ID: 613
Video URL: Av-7sw_NyhA
Comment: Amazing camera and such lovely foxes :)
True Value: 0
Predicted Value: false

Annotation ID: 2651
Video URL: Av-7sw_NyhA
Comment: Amazing camera and such lovely foxes :)
True Value: 0
Predicted Value: false

Annotation ID: 614
Video URL: Av-7sw_NyhA
Comment: Foxes are truly amazing animals!
True Value: 0
Predicted Value: false

Annotation ID: 2652
Video URL: Av-7sw_NyhA
Comment: Foxes are truly amazing animals!
True Value: 0
Predicted Value: false

Annotation ID: 615
Video URL: Av-7sw_NyhA
Comment: I have filmed "Eight Baby Foxes" but I was not lucky enough to capture the parents as you have. Really great film with the vixen tending to her young.
Joan
True Value: 0
Predicted Value: false

Annotation ID: 2653
Video URL: Av-7sw_NyhA
Comment: I have filmed "Eight Baby Foxes" but I was not lucky enough to capture the parents as you have. Really great film with the vixen tending to her young.
Joan
True Value: 0
Predicted Value: false

Annotation ID: 616
Video URL: Av-7sw_NyhA
Comment: In case anyone is wondering. This is NOT me. I'm not a mother.
True Value: 0
Predicted Value: false

Annotation ID: 2654
Video URL: Av-7sw_NyhA
Comment: In case anyone is wondering. This is NOT me. I'm not a mother.
True Value: 0
Predicted Value: false

Annotation ID: 617
Video URL: Av-7sw_NyhA
Comment: Lovely girl, beautiful babies.
True Value: 0
Predicted Value: false

Annotation ID: 2655
Video URL: Av-7sw_NyhA
Comment: Lovely girl, beautiful babies.
True Value: 0
Predicted Value: false

Annotation ID: 618
Video URL: Av-7sw_NyhA
Comment: Really very wonderful images, Paul. You start your camera with remote-control how many meters far away from the red foxes?
Greetings
Helmut

True Value: 0
Predicted Value: false

Annotation ID: 2656
Video URL: Av-7sw_NyhA
Comment: Really very wonderful images, Paul. You start your camera with remote-control how many meters far away from the red foxes?
Greetings
Helmut

True Value: 0
Predicted Value: false

Annotation ID: 619
Video URL: Av-7sw_NyhA
Comment: Stunning & lovely audio too.
True Value: 0
Predicted Value: false

Annotation ID: 2657
Video URL: Av-7sw_NyhA
Comment: Stunning & lovely audio too.
True Value: 0
Predicted Value: false

Annotation ID: 620
Video URL: Av-7sw_NyhA
Comment: Thanks ever so much for this. I have a nursing vixen that visits me daily (more than once a day sometimes) for food. I'm really looking forward to seeing her cubs, but her earth is just out of sight from my garden and so I'm still waiting. They are nearly nine weeks old now, so maybe they are a bit bigger than these ones - wouldn't mind knowing how old these ones are if anyone has a good idea. I'm probably not going to see them until they start to wander a bit more - but at least now I can see what I'm missing. Thanks again.
True Value: 0
Predicted Value: false

Annotation ID: 2658
Video URL: Av-7sw_NyhA
Comment: Thanks ever so much for this. I have a nursing vixen that visits me daily (more than once a day sometimes) for food. I'm really looking forward to seeing her cubs, but her earth is just out of sight from my garden and so I'm still waiting. They are nearly nine weeks old now, so maybe they are a bit bigger than these ones - wouldn't mind knowing how old these ones are if anyone has a good idea. I'm probably not going to see them until they start to wander a bit more - but at least now I can see what I'm missing. Thanks again.
True Value: 0
Predicted Value: false

Annotation ID: 621
Video URL: Av-7sw_NyhA
Comment: Theyre soooooooooo cute :3
True Value: 0
Predicted Value: false

Annotation ID: 2659
Video URL: Av-7sw_NyhA
Comment: Theyre soooooooooo cute :3
True Value: 0
Predicted Value: false

Annotation ID: 622
Video URL: Av-7sw_NyhA
Comment: This is wonderful!
True Value: 0
Predicted Value: false

Annotation ID: 2660
Video URL: Av-7sw_NyhA
Comment: This is wonderful!
True Value: 0
Predicted Value: false

Annotation ID: 623
Video URL: Av-7sw_NyhA
Comment: Your videos are amazing!
True Value: 0
Predicted Value: false

Annotation ID: 2661
Video URL: Av-7sw_NyhA
Comment: Your videos are amazing!
True Value: 0
Predicted Value: false

Annotation ID: 624
Video URL: Av-7sw_NyhA
Comment: great stuff, nicely done 
True Value: 0
Predicted Value: false

Annotation ID: 2662
Video URL: Av-7sw_NyhA
Comment: great stuff, nicely done 
True Value: 0
Predicted Value: false

Annotation ID: 625
Video URL: Av-7sw_NyhA
Comment: great video. cute family and awesome birdcall.
